,_id,local,municipio,bairro,endereco,cep
483,67bf9e83f414a80755bb7577,ESCOLA MUNICIPAL SÉRGIO BUARQUE DE HOLANDA,RIO DE JANEIRO,BARRA DA TIJUCA,"AV. JORN. RICARDO MARINHO, 455, PARQUE DAS ROSAS",22631350
484,67bf9e83f414a80755bb7578,ESCOLA MUNICIPAL DOM PEDRO I,RIO DE JANEIRO,BARRA DA TIJUCA,"PRAÇA SOLDADO GERALDO DA CRUZ, 50",22620230
485,67bf9e83f414a80755bb7579,COLÉGIO SANTA MARCELINA,RIO DE JANEIRO,ALTO DA BOA VISTA,"ESTRADA DO AÇUDE, 250",20531330
486,67bf9e83f414a80755bb757a,ESCOLA MUNICIPAL MENEZES VIEIRA,RIO DE JANEIRO,ALTO DA BOA VISTA,"RUA BOA VISTA, 154",20531610
487,67bf9e83f414a80755bb757b,ITANHANGÁ GOLF CLUB,RIO DE JANEIRO,ITANHANGÁ,"ESTRADA DA BARRA DA TIJUCA, 2005",22641003
488,67bf9e83f414a80755bb757c,ESCOLA MUNICIPAL JOSÉ DA SILVA ARAÚJO,RIO DE JANEIRO,ALTO DA BOA VISTA,"ESTRADA DAS FURNAS, 2109",20531571
489,67bf9e83f414a80755bb757d,MARINA BARRA CLUBE,RIO DE JANEIRO,ITANHANGÁ,"ESTRADA DA BARRA DA TIJUCA, 777",22611201
490,67bf9e83f414a80755bb757e,ESCOLA MUNICIPAL MATA MACHADO,RIO DE JANEIRO,ALTO DA BOA VISTA,ESTRADA DAS FURNAS 1467,20531572
491,67bf9e83f414a80755bb757f,ESCOLA MUNICIPAL MARIA CLARA MACHADO,RIO DE JANEIRO,ITANHANGÁ,"ESTRADA DA BARRA DA TIJUCA, 3570",22641005
492,67bf9e83f414a80755bb7580,ESCOLA MUNICIPAL JACKSON DE FIGUEIREDO,RIO DE JANEIRO,BARRA DA TIJUCA,"RUA MAJOR ROLINDA DA SILVA, 65, COND. AMABA",22661260
493,67bf9e83f414a80755bb7581,CEL INTERCULTURAL SCHOOL (ANTIGO RIVIERA COUNTRY CLUB),RIO DE JANEIRO,BARRA DA TIJUCA,RUA JORNALISTA HENRIQUE CORDEIRO 200,22640100
494,67bf9e83f414a80755bb7582,COLÉGIO VEIGA DE ALMEIDA,RIO DE JANEIRO,BARRA DA TIJUCA,"AV GENERAL FELICÍSSIMO CARDOSO, 500",22631360
495,67bf9e83f414a80755bb7583,IGREJA DE SÃO BARTOLOMEU,RIO DE JANEIRO,ITANHANGÁ,"ESTRADA DO ITANHANGÁ, 30",22753005
496,67bf9e83f414a80755bb7584,OÁSIS CLUBE RIO DE JANEIRO,RIO DE JANEIRO,BARRA DA TIJUCA,"AV. PREFEITO DULCÍDIO CARDOSO , 3007",22630021
497,67bf9e83f414a80755bb7585,ABM 1 - ASSOCIAÇÃO DE CONDOMÍNIOS RESIDENCIAIS BOSQUE MARAPENDI,RIO DE JANEIRO,BARRA DA TIJUCA,"AVENIDA AFONSO ARINOS DE MELO FRANCO, 393",22631455
498,67bf9e83f414a80755bb7586,ABM 2 - ASSOCIAÇÃO DE CONDOMÍNIOS RESIDENCIAIS BOSQUE MARAPENDI,RIO DE JANEIRO,BARRA DA TIJUCA,"RUA JORNALISTA HENRIQUE CORDEIRO, 180",22631450
499,67bf9e83f414a80755bb7587,CENTRO EDUCACIONAL MUZEMA,RIO DE JANEIRO,ITANHANGÁ,"ESTRADA DO ITANHANGÁ, 2545, N. 4",22753005
500,67bf9e83f414a80755bb7588,UNIDADE INTEGRADA GARRIGA DE MENEZES,RIO DE JANEIRO,FREGUESIA JPA,RUA ARAGUAIA 389,22745270
501,67bf9e83f414a80755bb7589,COLÉGIO PRIMUS,RIO DE JANEIRO,FREGUESIA JPA,RUA ARAGUAIA 204,22745270
502,67bf9e83f414a80755bb758a,SANTA MÔNICA CENTRO EDUCACIONAL - FREGUESIA,RIO DE JANEIRO,FREGUESIA JPA,AV GEMINIANO GOIS 331,22743670
503,67bf9e83f414a80755bb758b,CENTRO EDUCACIONAL RIO - CER,RIO DE JANEIRO,FREGUESIA JPA,"EST. TRÊS RIOS, 1801",22745004
504,67bf9e83f414a80755bb758c,ESCOLA MUNICIPAL COMPOSITOR LUIZ GONZAGA,RIO DE JANEIRO,FREGUESIA JPA,"RUA UBALDO SOARES FILHO, 128",22763100
505,67bf9e83f414a80755bb758d,ESCOLA MUNICIPAL MENEZES CORTES,RIO DE JANEIRO,FREGUESIA JPA,"PRAÇA JOSE ALVES DE AZEVEDO, 43",22755190
506,67bf9e83f414a80755bb758e,COLÉGIO PONTO DE ENSINO,RIO DE JANEIRO,FREGUESIA JPA,"RUA XINGU, 125",22760070
507,67bf9e83f414a80755bb758f,COLÉGIO FUTURO VIP,RIO DE JANEIRO,FREGUESIA JPA,"LADEIRA DA FREGUESIA, 196",22760090
508,67bf9e83f414a80755bb7590,COLÉGIO BAHIENSE,RIO DE JANEIRO,FREGUESIA JPA,RUA ITUVERAVA 902,22750006
509,67bf9e83f414a80755bb7591,ESCOLA MUNICIPAL 25 DE ABRIL,RIO DE JANEIRO,FREGUESIA JPA,RUA MAMORE 78,22760080
510,67bf9e83f414a80755bb7592,ESCOLA MUNICIPAL EDGARD WERNECK,RIO DE JANEIRO,FREGUESIA JPA,RUA MAMORE 76,22760080
511,67bf9e83f414a80755bb7593,ESCOLA ELEVA,RIO DE JANEIRO,BARRA DA TIJUCA,"AVENIDA JOSÉ SILVA DE AZEVEDO NETO, 309",22775056
512,67bf9e83f414a80755bb7594,COLÉGIO INTELLECTUS,RIO DE JANEIRO,FREGUESIA JPA,ESTRADA DE JACAREPAGUÁ 7120,22755158
513,67bf9e83f414a80755bb7595,COLÉGIO BATISTA DO RIO DE JANEIRO,RIO DE JANEIRO,BARRA DA TIJUCA,AVENIDA ÉRICO VERÍSSIMO 780,22621180
514,67bf9e83f414a80755bb7596,ESCOLA MUNICIPAL LOPES TROVÃO,RIO DE JANEIRO,ITANHANGÁ,ESTRADA DO PICA PAU 96,22753700
515,67bf9e83f414a80755bb7597,INSTITUTO NOSSA SENHORA DA PIEDADE,RIO DE JANEIRO,FREGUESIA JPA,ESTRADA DO PAU FERRO 945,22745056
516,67bf9e83f414a80755bb7598,COLÉGIO PH - BARRA DA TIJUCA,RIO DE JANEIRO,BARRA DA TIJUCA,"AVENIDA PREFEITO DULCÍDIO CARDOSO, 2000",22640100
517,67bf9e83f414a80755bb7599,COLÉGIO MOPI - ITANHANGÁ,RIO DE JANEIRO,ITANHANGÁ,"RUA DOM ROSALVO DA COSTA RÊGO, 542",22641040
518,67bf9e83f414a80755bb759a,COLÉGIO QI - UNIDADE FREGUESIA,RIO DE JANEIRO,FREGUESIA JPA,"RUA JOAQUIM PINHEIRO, 105",22743660
519,67bf9e83f414a80755bb759b,ESCOLA MUNICIPAL ROSARIA TROTTA,RIO DE JANEIRO,CAMPO GRANDE,"PRACA ROSARIA TROTA, S/N",23013720
520,67bf9e83f414a80755bb759c,ESCOLA UBALDINA DIAS JACARE,RIO DE JANEIRO,CAMPO GRANDE,RUA SAO DOMICIANO S/N -VILA SAO JOAO,23052330
521,67bf9e83f414a80755bb759d,CIEP LAMARTINE BABO,RIO DE JANEIRO,CAMPO GRANDE,RUA CAMPO MAIOR S/N SANTA RITA DE CASSIA,23015200
522,67bf9e83f414a80755bb759e,ESCOLA MUNICIPAL PROFESSOR GILBERTO BENTO DA SILVA,RIO DE JANEIRO,CAMPO GRANDE,RUA FRANCISCO MOTA 850 CONJ. MARINHA,23013630
523,67bf9e83f414a80755bb759f,CIEP FRANCISCO CAVALCANTE PONTES DE MIRANDA,RIO DE JANEIRO,SENADOR VASCONCELOS,ESTRADA DA MORICABA S/N,23012006
524,67bf9e83f414a80755bb75a0,ESCOLA MUNICIPAL DOM MEINRADO,RIO DE JANEIRO,CAMPO GRANDE,RUA ALDEMAR TAVARES S/N JOARI,23052280
525,67bf9e83f414a80755bb75a1,ESCOLA MUNICIPAL JESUS SOARES PEREIRA,RIO DE JANEIRO,CAMPO GRANDE,RUA DA CONSOLACAO 138 MOINHO,23040040
526,67bf9e83f414a80755bb75a2,ESCOLA MUNICIPAL PUGILISTA  VIRGOLINO ISAÍAS DE OLIVEIRA,RIO DE JANEIRO,CAMPO GRANDE,"RUA ACREUNA,S/N - JOARI",23045200
527,67bf9e83f414a80755bb75a3,ESCOLA MUNICIPAL PROFESSORA MARITA DE VASCONCELOS,RIO DE JANEIRO,CAMPO GRANDE,RUA XAVIER MARQUES S/N,23052080
528,67bf9e83f414a80755bb75a4,CIEP BRIGADEIRO SERGIO CARVALHO,RIO DE JANEIRO,CAMPO GRANDE,ESTRADA LAMEIRAO PEQUENO S/N,23017340
529,67bf9e83f414a80755bb75a5,CENTRO ESPORTIVO MIECIMO DA SILVA,RIO DE JANEIRO,CAMPO GRANDE,RUA OLINDA ELLIS S/N,23017120
530,67bf9e83f414a80755bb75a6,ESCOLA MUNICIPAL PROF. MAFALDA TEIXEIRA DE ALVARENGA,RIO DE JANEIRO,CAMPO GRANDE,RUA JOSE FRANCISCO DE SOUSA PORTO S/N - ARNALDO EUGENIO,23016010
531,67bf9e83f414a80755bb75a7,ESCOLA MUNICIPAL HENRIQUE DIAS,RIO DE JANEIRO,CAMPO GRANDE,"RUA SAO DOMICIANO,S/N - VILA SAO JOAO",23052330
532,67bf9e83f414a80755bb75a8,ESCOLA MUNICIPAL ALFREDO CESARIO ALVIM,RIO DE JANEIRO,CAMPO GRANDE,"RUA LUIZA DE MARILLAC, 20",23017530
533,67bf9e83f414a80755bb75a9,ESCOLA MUNICIPAL BELISARIO PENA,RIO DE JANEIRO,SENADOR VASCONCELOS,RUA REGINA S/N,23013520
534,67bf9e83f414a80755bb75aa,ESCOLA MUNICIPAL PROFESSOR GONCALVES,RIO DE JANEIRO,CAMPO GRANDE,"ESTRADA DO CABUCU, 1615",23017250
535,67bf9e83f414a80755bb75ab,COLEGIO ESTADUAL PROFESSORA JEANNETTE DE SOUSA COELHO MANNARINO,RIO DE JANEIRO,CAMPO GRANDE,"RUA OLINDA ELLIS, 63",23045160
536,67bf9e83f414a80755bb75ac,EDUCANDÁRIO MONTEIRO LOBATO,RIO DE JANEIRO,CAMPO GRANDE,"ESTRADA DO IARAQUÃ, 585",23017160
537,67bf9e83f414a80755bb75ad,ESCOLA MUNICIPAL JOAO PROENCA,RIO DE JANEIRO,CAMPO GRANDE,RUA COSTA NUNES S/N,23045290
538,67bf9e83f414a80755bb75ae,SANTA MONICA - CENTRO EDUCACIONAL,RIO DE JANEIRO,CAMPO GRANDE,"ESTRADA DA CACHAMORRA, 132 A",23040150
539,67bf9e83f414a80755bb75af,ESCOLA MUNICIPAL RUBENS DE FARIAS NEVES,RIO DE JANEIRO,CAMPO GRANDE,"RUA YARA BELTRAMI, S/N",23016470
540,67bf9e83f414a80755bb75b0,ESCOLA MUNICIPAL PRESIDENTE NEREU RAMOS,RIO DE JANEIRO,CAMPO GRANDE,"ESTRADA DOS CABOCLOS, 343",23040160
541,67bf9e83f414a80755bb75b1,ESCOLA MUNICIPAL SÔNIA MARIA MALTEZ,RIO DE JANEIRO,CAMPO GRANDE,RUA DA CONSOLAÇÃO,23040040
542,67bf9e83f414a80755bb75b2,ESCOLA MUNICIPAL RIO GRANDE DO NORTE,RIO DE JANEIRO,SENADOR VASCONCELOS,RUA MORIZOT LEITE S/N,23085160
543,67bf9e83f414a80755bb75b3,ESCOLA MUNICIPAL TEODORO SAMPAIO,RIO DE JANEIRO,SENADOR VASCONCELOS,"RUA GENERAL UCHOA CAVALCANTE, 135",23085260
544,67bf9e83f414a80755bb75b4,ESCOLA MUNICIPAL ALZIRA ARAÚJO,RIO DE JANEIRO,CAMPO GRANDE,RUA ARI LOBO 430 BAIRRO ADRIANA,23088120
545,67bf9e83f414a80755bb75b5,ESCOLA MUNICIPAL ERNESTO NAZARETH,RIO DE JANEIRO,SANTÍSSIMO,RUA BASTOS TIGRE S/N,23093630
546,67bf9e83f414a80755bb75b6,ESCOLA MUNICIPAL EUSTÓRGIO WANDERLEY,RIO DE JANEIRO,SENADOR VASCONCELOS,"RUA TRONCO DO IPE, S/N",23085580
547,67bf9e83f414a80755bb75b7,ESCOLA MUNICIPAL SAMUEL WAINER,RIO DE JANEIRO,SANTÍSSIMO,"RUA ALEXANDRE AMARAL, 501",23098120
548,67bf9e83f414a80755bb75b8,ESCOLA MUNICIPAL CHARLES DICKENS,RIO DE JANEIRO,CAMPO GRANDE,RUA PRIMEIRA CRUZ S/N,23085710
549,67bf9e83f414a80755bb75b9,FUNDAÇÃO EDUCACIONAL UNIFICADA CAMPOGRANDENSE - FEUC,RIO DE JANEIRO,CAMPO GRANDE,"ESTRADA DA CAROBA, 685",23085590
550,67bf9e83f414a80755bb75ba,CIEP ERNESTO CHE GUEVARA,RIO DE JANEIRO,CAMPO GRANDE,RUA TIMBAÚBA S/N - PEDRANGULAR,23087290
551,67bf9e83f414a80755bb75bb,ESCOLA MUNICIPAL MANOEL SAID ALI,RIO DE JANEIRO,CAMPO GRANDE,ESTRADA GUANDU SAPÊ S/N,23090031
552,67bf9e83f414a80755bb75bc,ESCOLA MUNICIPAL ALCIDES CARNEIRO,RIO DE JANEIRO,CAMPO GRANDE,AV. PAULO AFONSO S/N,23095683
553,67bf9e83f414a80755bb75bd,ESCOLA MUNICIPAL CORA CORALINA,RIO DE JANEIRO,CAMPO GRANDE,RUA VOTORANTIM S/N MENDANHA,23095710
554,67bf9e83f414a80755bb75be,ESCOLA MUNICIPAL BALTAZAR LISBOA,RIO DE JANEIRO,CAMPO GRANDE,AV MARECHAL DANTAS BARRETO 126,23090300
555,67bf9e83f414a80755bb75bf,ESCOLA MUNICIPAL CASIMIRO DE ABREU,RIO DE JANEIRO,CAMPO GRANDE,ESTRADA DO MENDANHA 4842,23095841
556,67bf9e83f414a80755bb75c0,CIEP OLYMPIO MARQUES DOS SANTOS,RIO DE JANEIRO,SANTÍSSIMO,ESTRADA DA POSSE 1000,23092122
557,67bf9e83f414a80755bb75c1,ESCOLA MUNICIPAL VISCONDE DO RIO BRANCO,RIO DE JANEIRO,CAMPO GRANDE,ESTRADA DA POSSE 800,23093122
558,67bf9e83f414a80755bb75c2,ESCOLA MUNICIPAL HELTON ÁLVARES VELOSO DE CASTRO,RIO DE JANEIRO,SANTÍSSIMO,"RUA PROJETADA A S/N, VILA ROMANA",23094120
559,67bf9e83f414a80755bb75c3,ESCOLA MUNICIPAL TÓQUIO,RIO DE JANEIRO,CAMPO GRANDE,RUA ERASMO 61,23095682
560,67bf9e83f414a80755bb75c4,ESCOLA MUNICIPAL CONSTANTINO MAGALHÃES,RIO DE JANEIRO,CAMPO GRANDE,"RUA DO PAULISTANO, S/N, MENDANHA",23097190
561,67bf9e83f414a80755bb75c5,ESCOLA MUNICIPAL MEDALHISTA OLÍMPICO DOUGLAS CORREIA DE SOUZA,RIO DE JANEIRO,SANTÍSSIMO,"RUA OTO MARIA CARPEAUX, S/N",23094280
562,67bf9e83f414a80755bb75c6,ESCOLA MUNICIPAL ALMIRANTE FRONTIN,RIO DE JANEIRO,CAMPO GRANDE,"R. NOVA ALIANÇA, S/N",23087340
563,67bf9e83f414a80755bb75c7,ESCOLA MUNICIPAL PROFESSOR FÁBIO CÉSAR PACÍFICO,RIO DE JANEIRO,CAMPO GRANDE,"RUA DO PAVÃO, S/N, MENDANHA",23097640
564,67bf9e83f414a80755bb75c8,ESCOLA MUNICIPAL DULCE ARAÚJO - TIA DULCE,RIO DE JANEIRO,CAMPO GRANDE,"RUA INGLATERRA, 132, B. CAROLINA",23092658
565,67bf9e83f414a80755bb75c9,ESCOLA MUNICIPAL ANTENOR NASCENTES,RIO DE JANEIRO,ANCHIETA,RUA ROMEU CASAGRANDE 37,21625380
566,67bf9e83f414a80755bb75ca,CIEP GENERAL AUGUSTO CESAR SANDINO,RIO DE JANEIRO,ANCHIETA,PRACA OTACILIO PEDRO VASCO S/N,21635380
567,67bf9e83f414a80755bb75cb,ESCOLA MUNICIPAL ABRAHAM LINCOLN,RIO DE JANEIRO,ANCHIETA,ESTRADA MARECHAL ALENCASTRO S/N,21625001
568,67bf9e83f414a80755bb75cc,ESCOLA MUNICIPAL CYRO MONTEIRO,RIO DE JANEIRO,ANCHIETA,RUA ANTURIO 31,21625100
569,67bf9e83f414a80755bb75cd,ESCOLA MUNICIPAL CLAUDIO GANNS,RIO DE JANEIRO,ANCHIETA,RUA JAGUARA 203,21630200
570,67bf9e83f414a80755bb75ce,ESCOLA MUNICIPAL GUILHERME TELL,RIO DE JANEIRO,ANCHIETA,RUA ROMEU CASAGRANDE S/N,21625380
571,67bf9e83f414a80755bb75cf,ESCOLA MUNICIPAL PARAIBA,RIO DE JANEIRO,ANCHIETA,ESTRADA MARECHAL ALENCASTRO 4035,21625001
572,67bf9e83f414a80755bb75d0,ESCOLA MUNICIPAL ALEXANDRE FARAH,RIO DE JANEIRO,RICARDO DE ALBUQUERQUE,PRACA VICENTE DE OLIVEIRA E SILVA 214,21620620
573,67bf9e83f414a80755bb75d1,ESCOLA MUNICIPAL COELHO NETO,RIO DE JANEIRO,RICARDO DE ALBUQUERQUE,RUA UMBUZEIRO 455,21620610
574,67bf9e83f414a80755bb75d2,ESCOLA MUNICIPAL NORONHA SANTOS,RIO DE JANEIRO,RICARDO DE ALBUQUERQUE,"RUA UMBUZEIRO,455",21620610
575,67bf9e83f414a80755bb75d3,CIEP POETA FERNANDO PESSOA,RIO DE JANEIRO,ANCHIETA,RUA SILVESTRE FILIPPI S/N,21635430
576,67bf9e83f414a80755bb75d4,ESCOLA MUNICIPAL NARBAL FONTES,RIO DE JANEIRO,RICARDO DE ALBUQUERQUE,RUA UMBUZEIRO 455,21620610
577,67bf9e83f414a80755bb75d5,ESCOLA MUNICIPAL PROFESSOR IVAN ROCCO CONSTANTE MARCHI,RIO DE JANEIRO,DEODORO,ESTRADA DE GERICINO S/N PRO MORAR,21615440
578,67bf9e83f414a80755bb75d6,ETE - MARIA MERCEDES MENDES TEIXEIRA - FAETEC,RIO DE JANEIRO,RICARDO DE ALBUQUERQUE,"ESTRADA MARECHAL ALENCASTRO,PRAÇA 5, QUADRA B,",21625001
579,67bf9e83f414a80755bb75d7,ESCOLA MUNICIPAL ANTONIO MACEO,RIO DE JANEIRO,PARQUE ANCHIETA,"RUA BANISTERIA, S/N",21620100
580,67bf9e83f414a80755bb75d8,CIEP OSWALDO ARANHA,RIO DE JANEIRO,REALENGO,RUA PRINCESA LEOPOLDINA S/N,21735200
581,67bf9e83f414a80755bb75d9,ESCOLA MUNICIPAL COSTA DO MARFIM,RIO DE JANEIRO,REALENGO,RUA PEDRO NAVA S/N BATAM,21730680
582,67bf9e83f414a80755bb75da,ESCOLA MUNICIPAL PRESIDENTE ROOSEVELT,RIO DE JANEIRO,REALENGO,RUA MARECHAL FALCAO DA FROTA S/N,21735661
583,67bf9e83f414a80755bb75db,COLEGIO JAIR AVILLEZ,RIO DE JANEIRO,REALENGO,RUA MARECHAL ABREU LIMA 291,21735240
584,67bf9e83f414a80755bb75dc,ESCOLA MUNICIPAL CORYNTHO DA FONSECA,RIO DE JANEIRO,REALENGO,RUA URUQUE S/N,21725110
585,67bf9e83f414a80755bb75dd,PAROQUIA SAO JOSE DOS OPERARIOS,RIO DE JANEIRO,REALENGO,RUA BARAO DO TRIUNFO 393,21735390
586,67bf9e83f414a80755bb75de,CIEP THOMAS JEFFERSON,RIO DE JANEIRO,REALENGO,ESTRADA DO ENGENHO NOVO S/N,21730320
587,67bf9e83f414a80755bb75df,ESCOLA MUNICIPAL BARONESA DE SAAVEDRA,RIO DE JANEIRO,REALENGO,RUA MARECHAL BIBIANO COSTALAT S/N,21735350
588,67bf9e83f414a80755bb75e0,ESCOLA MUNICIPAL SENADOR CAMARA,RIO DE JANEIRO,REALENGO,RUA OLINDA 57,21730040
589,67bf9e83f414a80755bb75e1,ESCOLA MUNICIPAL ALVARO ALVIM,RIO DE JANEIRO,MAGALHÃES BASTOS,RUA TEMISTOCLES SAVIO S/N,21735090
590,67bf9e83f414a80755bb75e2,ESCOLA MUNICIPAL ENGENHEIRO LAFAYETTE DE ANDRADA,RIO DE JANEIRO,DEODORO,AV. DUQUE DE CAXIAS 170,21615220
591,67bf9e83f414a80755bb75e3,ESCOLA MUNICIPAL FERNANDO AZEVEDO,RIO DE JANEIRO,SANTA CRUZ,"RUA DAS PALMEIRAS IMPERIAIS, S/N",23550020
592,67bf9e83f414a80755bb75e4,ESCOLA MUNICIPAL PROFESSORA DIONE DE FREITAS FELISBERTO DE CARVALHO,RIO DE JANEIRO,SANTA CRUZ,"AV PADRE GUILHERME DECAMINADA, S/N",23575000
593,67bf9e83f414a80755bb75e5,ESCOLA MUNICIPAL PRINCESA ISABEL,RIO DE JANEIRO,SANTA CRUZ,"RUA DAS PALMEIRAS IMPERIAIS, 135",23550020
594,67bf9e83f414a80755bb75e6,CIEP JOÃO XXIII,RIO DE JANEIRO,SANTA CRUZ,"AV. JOÃO XXIII, S/N",23570000
595,67bf9e83f414a80755bb75e7,ESCOLA TÉCNICA ESTADUAL SANTA CRUZ - ETESC,RIO DE JANEIRO,SANTA CRUZ,"LARGO DO BODEGAO, 46",23550020
596,67bf9e83f414a80755bb75e8,ESCOLA MUNICIPAL JOAQUIM DA SILVA GOMES,RIO DE JANEIRO,SANTA CRUZ,"RUA CAPITÃO LOPES DORNELES, S/N",23570120
597,67bf9e83f414a80755bb75e9,ESCOLA MUNICIPAL JAPÃO,RIO DE JANEIRO,SANTA CRUZ,"RETA DO RIO GRANDE, S/N",23560390
598,67bf9e83f414a80755bb75ea,ESCOLA MUNICIPAL SOCRATES GALVEAS,RIO DE JANEIRO,SANTA CRUZ,"RUA DO IMPÉRIO, 900",23555020
599,67bf9e83f414a80755bb75eb,ESCOLA MUNICIPAL PONTE DOS JESUITAS,RIO DE JANEIRO,SANTA CRUZ,PRAÇA DOS JESUITAS S/N,23560130
600,67bf9e83f414a80755bb75ec,ESCOLA MUNICIPAL SINDICALISTA CHICO MENDES,RIO DE JANEIRO,SANTA CRUZ,AV. JOAO XXIII S/N,25565000
601,67bf9e83f414a80755bb75ed,ESCOLA MUNICIPAL MERALINA DE CASTRO,RIO DE JANEIRO,SANTA CRUZ,"RUA CRAVOLANDIA, S/N, LOTE 2",23500000
602,67bf9e83f414a80755bb75ee,ESPAÇO DE DESENVOLVIMENTO INFANTIL PROF ROSA MARIA ALVES DE OLIVEIRA,RIO DE JANEIRO,SANTA CRUZ,RUA ALVARO ARAUJO SALAZAR S/N - CONJ. JOAO XXIII,23565000
603,67bf9e83f414a80755bb75ef,ESCOLA MUNICIPAL PROFESSORA MARIA HELENA ALVES PORTILHO,RIO DE JANEIRO,SANTA CRUZ,"AV. JOAO XXIII, RUA RAY CONIFF(ANT R OITO), LT 230, CONJUNTO ALVORADA",23560000
604,67bf9e83f414a80755bb75f0,ESCOLA MUNICIPAL LIBERDADE,RIO DE JANEIRO,SANTA CRUZ,"AV JOÃO XXIII, RUA TREZE, S/N",23560370
605,67bf9e83f414a80755bb75f1,ESCOLA MUNICIPAL MARIA DE JESUS OLIVEIRA,RIO DE JANEIRO,SANTA CRUZ,"RUA CONCEIÇÃO DE IPANEMA, S/N",23575080
606,67bf9e83f414a80755bb75f2,ESCOLA MUNICIPAL ROBERTO CIVITA,RIO DE JANEIRO,SANTA CRUZ,"ESTRADA DOS PALMARES, 4603",23575275
607,67bf9e83f414a80755bb75f3,ESCOLA MUNICIPAL LOURDES DE LIMA ROCHA,RIO DE JANEIRO,SANTA CRUZ,"ESTRADA ATERRADO DO LEME, 3309",23575330
608,67bf9e83f414a80755bb75f4,ESCOLA MUNICIPAL PROFESSORA EULÁLIA RODRIGUES DE OLIVEIRA VIEIRA,RIO DE JANEIRO,SANTA CRUZ,RUA PRADO JUNIOR 662,23550101
609,67bf9e83f414a80755bb75f5,COLÉGIO ESTADUAL ERICH WALTER HEINE,RIO DE JANEIRO,SANTA CRUZ,"RUA MANOEL LOURENÇO DOS SANTOS, S/N",23560320
610,67bf9e83f414a80755bb75f6,COLEGIO APOLO 12,RIO DE JANEIRO,SANTA CRUZ,"RUA GENERAL OLIMPIO, 181",23515120
611,67bf9e83f414a80755bb75f7,ESCOLA MUNICIPAL PROFESSOR COQUEIRO,RIO DE JANEIRO,SANTA CRUZ,RUA FELIPE CARDOSO 750 FUNDOS,23510001
612,67bf9e83f414a80755bb75f8,ESCOLA MUNICIPAL PREFEITO JOÃO CARLOS VITAL,RIO DE JANEIRO,SANTA CRUZ,"RUA FERREIRA NOBRE, 176",23550030
613,67bf9e83f414a80755bb75f9,ESCOLA MUNICIPAL JOSE DE MELLO,RIO DE JANEIRO,SANTA CRUZ,"PRACA DA LEGALIDADE, S/N",23550070
614,67bf9e83f414a80755bb75fa,ESCOLA MUNICIPAL ESPECIAL DOUTOR HELIO PELEGRINO,RIO DE JANEIRO,SANTA CRUZ,"RUA FELIPE CARDOSO, 750",23515000
615,67bf9e83f414a80755bb75fb,SESI / SENAI,RIO DE JANEIRO,SANTA CRUZ,"RUA FELIPE CARDOSO, 713",23510000
616,67bf9e83f414a80755bb75fc,CENTRO EDUCACIONAL SANTA MONICA,RIO DE JANEIRO,SANTA CRUZ,"RUA PRIMEIRA, 848",23515180
617,67bf9e83f414a80755bb75fd,ESCOLA MUNICIPAL ANDRE VIDAL DE NEGREIROS,RIO DE JANEIRO,SANTA CRUZ,"RUA FELIPE CARDOSO, 750, FUNDOS",23510001
618,67bf9e83f414a80755bb75fe,ESCOLA MUNICIPAL PROFESSOR DARCY ARAUJO DE MIRANDA,RIO DE JANEIRO,SANTA CRUZ,RUA SEVERIANO DAS CHAGAS S/N,23570250
619,67bf9e83f414a80755bb75ff,ESCOLA MUNICIPAL PESTALOZZI,RIO DE JANEIRO,SANTA CRUZ,RUA DOM PEDRO I S/N,23515010
620,67bf9e83f414a80755bb7600,ESCOLA MUNICIPAL PROFESSORA ZELIA CAROLINA DA SILVA PINHO,RIO DE JANEIRO,SANTA CRUZ,"RUA FELIPE CARDOSO, 1536",23520570
621,67bf9e83f414a80755bb7601,ESCOLA MUNICIPAL PROFESSORA MARIA SANTIAGO,RIO DE JANEIRO,SANTA CRUZ,RUA FELIPE CARDOSO S/N - PARQUE MANGUEIRAS,23510000
622,67bf9e83f414a80755bb793f,SOCIEDADE UNIVERSITARIA AUGUSTO MOTA - SUAM/LUSO CARIOCA,RIO DE JANEIRO,BONSUCESSO,AVENIDA PARIS 72,21041020
623,67bf9e83f414a80755bb7940,ESCOLA MUNICIPAL BAHIA,RIO DE JANEIRO,BONSUCESSO,RUA GUILHERME MAXWELL 243,21040210
624,67bf9e83f414a80755bb7941,ESCOLA MUNICIPAL CARLOS CHAGAS,RIO DE JANEIRO,BONSUCESSO,AV. ROMERO ZANDER 420,21040080
625,67bf9e83f414a80755bb7942,ESCOLA RUI BARBOSA,RIO DE JANEIRO,BONSUCESSO,RUA AGUIAR MOREIRA 652,21041070
626,67bf9e83f414a80755bb7943,CLUBE DOS TAIFEIROS DA AERONAUTICA,RIO DE JANEIRO,BONSUCESSO,RUA AGUIAR MOREIRA 555,21041070
627,67bf9e83f414a80755bb7944,CIEP SAMORA MACHEL,RIO DE JANEIRO,BONSUCESSO,ATERRO MARE I S/N,21040450
628,67bf9e83f414a80755bb7945,ESCOLA MUNICIPAL PROFESSOR JOSUE DE CASTRO,RIO DE JANEIRO,BONSUCESSO,RUA SEIS S/N VILA DO JOAO,21044720
629,67bf9e83f414a80755bb7946,ESCOLA MUNICIPAL TEOTONIO VILELA,RIO DE JANEIRO,BONSUCESSO,RUA MANOEL FALCAO MARANHAO S/N,21041610
